"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","max.hierarchy","average.polity.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla.population","etla.hierarchy","tlac.population","tlac.hierarchy","ocot.population","ocot.hierarchy"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","17","1.1794871794871795","2","1.21875","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","25","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","21","1.2285714285714286","3","1.2142857142857142","0.12857142857142856","0.5928571428571429","35","4","1","16","1.3125","15","1.2"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","18","1.1794871794871795","2","1.21875","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","22","1.2285714285714286","3","1.2142857142857142","0.12857142857142856","0.5928571428571429","35","4","1","16","1.3125","15","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","26","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","19","1.1794871794871795","2","1.21875","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","10","1.3866666666666667","3","1.3877551020408163","0.25333333333333335","0.49","75","23","1.2173913043478262","28","1.5","24","1.4166666666666667"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","27","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","20","1.1794871794871795","2","1.21875","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","23","1.1951219512195121","3","1.1764705882352942","0.1951219512195122","0.573170731707317","41","5","1","18","1.2777777777777777","18","1.1666666666666667"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","28","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","21","1.1794871794871795","2","1.21875","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","29","1.1379310344827587","2","1.12","0.06896551724137931","0.5258620689655172","29","4","1","9","1.2222222222222223","16","1.125"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","22","1.1538461538461537","2","1.1818181818181819","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.1538461538461537"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","23","1.1794871794871795","2","1.21875","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","11","1.4246575342465753","3","1.425531914893617","0.1917808219178082","0.4794520547945205","73","23","1.173913043478261","26","1.5384615384615385","24","1.5416666666666667"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","24","1.1794871794871795","2","1.21875","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","24","1.2","3","1.1951219512195121","0.21","0.565","50","7","1.1428571428571428","21","1.2857142857142858","22","1.1363636363636365"
