
"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla-population","etla-hierarchy","tlac-population","tlac-hierarchy","ocot-population","ocot-hierarchy"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","10","2.652173913043478","0.22826086956521738","0.6847826086956522","23","12","3.0833333333333335","5","2.2","6","2.1666666666666665"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","9","4.0476190476190474","0.21428571428571427","0.6666666666666666","21","7","4.714285714285714","8","4.5","6","2.6666666666666665"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","10","4.0476190476190474","0.21428571428571427","0.6666666666666666","21","7","4.714285714285714","8","4.5","6","2.6666666666666665"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","9","1.95","0.24375","0.6125","40","22","1.8181818181818181","5","1.4","13","2.3846153846153846"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","11","4.0476190476190474","0.21428571428571427","0.6666666666666666","21","7","4.714285714285714","8","4.5","6","2.6666666666666665"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","12","4.0476190476190474","0.21428571428571427","0.6666666666666666","21","7","4.714285714285714","8","4.5","6","2.6666666666666665"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","9","2.7419354838709675","0.25","0.6532258064516129","31","10","3.4","9","2.3333333333333335","12","2.5"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","13","4.0476190476190474","0.21428571428571427","0.6666666666666666","21","7","4.714285714285714","8","4.5","6","2.6666666666666665"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","14","4.0476190476190474","0.21428571428571427","0.6666666666666666","21","7","4.714285714285714","8","4.5","6","2.6666666666666665"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","15","4.0476190476190474","0.21428571428571427","0.6666666666666666","21","7","4.714285714285714","8","4.5","6","2.6666666666666665"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","16","4.0476190476190474","0.21428571428571427","0.6666666666666666","21","7","4.714285714285714","8","4.5","6","2.6666666666666665"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","17","4.0476190476190474","0.21428571428571427","0.6666666666666666","21","7","4.714285714285714","8","4.5","6","2.6666666666666665"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","10","2.7419354838709675","0.25","0.6532258064516129","31","10","3.4","9","2.3333333333333335","12","2.5"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","7","2.92","0.25","0.63","25","13","2.8461538461538463","7","2.857142857142857","5","3.2"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","8","2.92","0.25","0.63","25","13","2.8461538461538463","7","2.857142857142857","5","3.2"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","11","2.3448275862068964","0.23275862068965517","0.6637931034482759","29","15","2.6666666666666665","5","2.2","9","1.8888888888888888"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","4","1.8095238095238095","0.23809523809523808","0.6428571428571429","21","8","1.875","6","1.8333333333333333","7","1.7142857142857142"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","12","2.413793103448276","0.23275862068965517","0.6637931034482759","29","15","2.7333333333333334","5","2.2","9","2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","18","3.5384615384615383","0.23076923076923078","0.6538461538461539","26","9","3.888888888888889","9","4.111111111111111","8","2.5"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","19","3.5384615384615383","0.23076923076923078","0.6538461538461539","26","9","3.888888888888889","9","4.111111111111111","8","2.5"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","20","3.5384615384615383","0.23076923076923078","0.6538461538461539","26","9","3.888888888888889","9","4.111111111111111","8","2.5"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","13","2.925925925925926","0.23148148148148148","0.6018518518518519","27","17","3.235294117647059","2","2","8","2.5"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","21","3.576923076923077","0.23076923076923078","0.6538461538461539","26","9","4","9","4.111111111111111","8","2.5"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","22","3.576923076923077","0.23076923076923078","0.6538461538461539","26","9","4","9","4.111111111111111","8","2.5"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","15","2.5945945945945947","0.24324324324324326","0.6824324324324325","37","18","3","13","2.3846153846153846","6","1.8333333333333333"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","13","2.4482758620689653","0.23275862068965517","0.6637931034482759","29","15","2.7333333333333334","5","2.2","9","2.111111111111111"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","23","3.6153846153846154","0.23076923076923078","0.6538461538461539","26","9","4","9","4.222222222222222","8","2.5"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","11","2.870967741935484","0.25","0.6532258064516129","31","10","3.4","9","2.3333333333333335","12","2.8333333333333335"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","14","2.4482758620689653","0.23275862068965517","0.6637931034482759","29","15","2.7333333333333334","5","2.2","9","2.111111111111111"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","14","2.925925925925926","0.23148148148148148","0.6018518518518519","27","18","3.111111111111111","2","2","7","2.7142857142857144"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","24","3.6153846153846154","0.23076923076923078","0.6538461538461539","26","9","4","9","4.222222222222222","8","2.5"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","12","2.870967741935484","0.25","0.6532258064516129","31","10","3.4","9","2.3333333333333335","12","2.8333333333333335"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","25","3.6153846153846154","0.23076923076923078","0.6538461538461539","26","9","4","9","4.222222222222222","8","2.5"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","26","3.6153846153846154","0.23076923076923078","0.6538461538461539","26","9","4","9","4.222222222222222","8","2.5"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","16","2.5945945945945947","0.24324324324324326","0.6824324324324325","37","18","3","13","2.3846153846153846","6","1.8333333333333333"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","15","2.962962962962963","0.23148148148148148","0.6018518518518519","27","18","3.1666666666666665","2","2","7","2.7142857142857144"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","27","3.6153846153846154","0.23076923076923078","0.6538461538461539","26","9","4","9","4.222222222222222","8","2.5"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","13","2.870967741935484","0.25","0.6612903225806451","31","10","3.4","9","2.3333333333333335","12","2.8333333333333335"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","28","3.6153846153846154","0.23076923076923078","0.6538461538461539","26","9","4","9","4.222222222222222","8","2.5"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","29","3.6153846153846154","0.23076923076923078","0.6538461538461539","26","9","4","9","4.222222222222222","8","2.5"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","7","3.1333333333333333","0.25","0.6333333333333333","30","14","3.4285714285714284","6","2.1666666666666665","10","3.3"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","30","3.6538461538461537","0.23076923076923078","0.6538461538461539","26","9","4.111111111111111","9","4.222222222222222","8","2.5"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","10","2.125","0.24375","0.6125","40","22","2","5","1.6","13","2.5384615384615383"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","31","3.6538461538461537","0.23076923076923078","0.6538461538461539","26","9","4.111111111111111","9","4.222222222222222","8","2.5"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","32","3.6538461538461537","0.23076923076923078","0.6538461538461539","26","9","4.111111111111111","9","4.222222222222222","8","2.5"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","33","3.6538461538461537","0.23076923076923078","0.6538461538461539","26","9","4.111111111111111","9","4.222222222222222","8","2.5"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","14","2.870967741935484","0.25","0.6612903225806451","31","11","3.1818181818181817","9","2.3333333333333335","11","3"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","5","2.0476190476190474","0.23809523809523808","0.6428571428571429","21","8","2","6","2","7","2.142857142857143"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","6","2.0476190476190474","0.23809523809523808","0.6428571428571429","21","8","2","6","2","7","2.142857142857143"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","15","2.903225806451613","0.25","0.6612903225806451","31","11","3.272727272727273","9","2.3333333333333335","11","3"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","16","2.935483870967742","0.25","0.6612903225806451","31","11","3.3636363636363638","9","2.3333333333333335","11","3"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","17","2.6216216216216215","0.25","0.6824324324324325","37","18","3","14","2.357142857142857","5","2"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","34","3.1176470588235294","0.2426470588235294","0.6617647058823529","34","12","3.3333333333333335","10","3.9","12","2.25"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","17","2.638888888888889","0.25","0.6666666666666666","36","12","3.0833333333333335","10","2.2","14","2.5714285714285716"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","16","3.3333333333333335","0.23148148148148148","0.6018518518518519","27","18","3.2777777777777777","2","2.5","7","3.7142857142857144"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","17","3.3333333333333335","0.23148148148148148","0.6018518518518519","27","18","3.2777777777777777","2","2.5","7","3.7142857142857144"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","18","3.3333333333333335","0.23148148148148148","0.6018518518518519","27","18","3.2777777777777777","2","2.5","7","3.7142857142857144"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","35","3.1470588235294117","0.2426470588235294","0.6617647058823529","34","12","3.3333333333333335","10","3.9","12","2.3333333333333335"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","9","3.0344827586206895","0.25","0.6293103448275862","29","15","2.8","8","3.375","6","3.1666666666666665"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","36","3.2058823529411766","0.2426470588235294","0.6617647058823529","34","12","3.3333333333333335","10","3.9","12","2.5"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","19","3.3333333333333335","0.23148148148148148","0.6018518518518519","27","18","3.2777777777777777","2","2.5","7","3.7142857142857144"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","20","3.3333333333333335","0.23148148148148148","0.6018518518518519","27","18","3.2777777777777777","2","2.5","7","3.7142857142857144"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","8","3.3","0.25","0.625","30","14","3.5714285714285716","6","2.3333333333333335","10","3.5"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","18","2.638888888888889","0.25","0.6666666666666666","36","12","3.0833333333333335","10","2.2","14","2.5714285714285716"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","21","3.3333333333333335","0.23148148148148148","0.6018518518518519","27","18","3.2777777777777777","2","2.5","7","3.7142857142857144"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","22","3.3333333333333335","0.23148148148148148","0.6018518518518519","27","18","3.2777777777777777","2","2.5","7","3.7142857142857144"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","23","3.3703703703703702","0.23148148148148148","0.6018518518518519","27","18","3.3333333333333335","2","2.5","7","3.7142857142857144"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","7","2.3333333333333335","0.23809523809523808","0.6428571428571429","21","8","2.75","6","2","7","2.142857142857143"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","10","3.0344827586206895","0.25","0.6293103448275862","29","15","2.8","8","3.375","6","3.1666666666666665"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","15","2.2162162162162162","0.23648648648648649","0.6418918918918919","37","23","2.3043478260869565","7","1.8571428571428572","7","2.2857142857142856"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","11","3.0689655172413794","0.25","0.6293103448275862","29","15","2.8","8","3.5","6","3.1666666666666665"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","19","2.6666666666666665","0.25","0.6666666666666666","36","12","3.1666666666666665","10","2.2","14","2.5714285714285716"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","20","2.7222222222222223","0.25","0.6666666666666666","36","12","3.1666666666666665","10","2.3","14","2.642857142857143"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","11","2.275","0.24375","0.61875","40","22","2.1363636363636362","5","2","13","2.6153846153846154"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","21","2.6944444444444446","0.25","0.6597222222222222","36","12","3.1666666666666665","10","2.3","14","2.5714285714285716"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","8","2.3333333333333335","0.23809523809523808","0.6547619047619048","21","8","2.75","6","2","7","2.142857142857143"
"11","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","9","2.3333333333333335","0.23809523809523808","0.6547619047619048","21","8","2.75","6","2","7","2.142857142857143"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","24","2.911764705882353","0.23529411764705882","0.6029411764705882","34","22","2.9545454545454546","2","2.5","10","2.9"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","25","2.9411764705882355","0.23529411764705882","0.6029411764705882","34","22","3","2","2.5","10","2.9"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","12","3.1379310344827585","0.25","0.6293103448275862","29","15","2.933333333333333","8","3.5","6","3.1666666666666665"
